ID;KODE;JUDUL_KOMPETENSI;JUDUL_EN;DESKRIPSI;STATUS;DIRKOM_ID;ID
464;LIB-SR-BRF-03;Kepakaran Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan;Business, Risk, and Finance in Electricity Sector Expertise;Pengetahuan dan keterampilan  dalam melakukan kajian di bidang kepakaran Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan meliputi kajian manajemen investasi ketenagalistrikan, kajian ekonomi (makro dan mikro), kajian manajemen risiko, kajian keuangan ketenagalistrikan dengan prinsip berkeadilan, berkelanjutan secara finansial dan lingkungan yang berkaitan dengan bisnis ketenagalistrikan.;ACTV;2;464
465;LIB-SR-AID-04;Pengembangan Inovasi Aplikasi dan Perangkat Lunak;Application Innovation and Software Development;Pengetahuan dan keterampilan untuk melakukan penelitian dan pengembangan produk inovasi di bidang aplikasi dan perangkat (termasuk penguasaan teknologi, proses bisnis, sistem operasi, bahasa pemrograman dan metoda pengujian) meliputi antara lain: merencanakan, melaksanakan, mengendalikan, melakukan pengawasan, Analisis serta evaluasi setelah produk inovasi diimplementasikan meluas untuk menghasilkan sebuah produk inovasi yang bisa memenuhi kebutuhan sesuai dengan prosedur yang berlaku.;ACTV;2;465
466;LIB-PR-PID-05;Pengembangan Inovasi Produk;Product Innovation Development;Pengetahuan dan keterampilan untuk menghasilkan inovasi dalam pengembangan produk (termasuk didalamnya material, mekanikal, elektrikal, instrumen dan kontrol serta aplikasi perangkat lunak) baik inovasi keilmuan maupun inovasi prototipe yang didasarkan dari hasil penelitian dan tindak lanjut seleksi inovasi dengan kegiatan yang meliputi antara lain: merencanakan, melaksanakan, mengendalikan, melakukan pengawasan, Analisis dan evaluasi  serta mengembangkan sebuah inovasi prototipe produk. ;ACTV;2;466
467;LIB-MR-REP-01;Perencanaan Penelitian;Research Planning;Pengetahuan dan keterampilan teknis dalam bidang perencanaan penelitian/kajian ketenagalistrikan secara korporat, kemampuan menyusunan program kerja penelitan/kajian beserta kebutuhan anggarannya, serta pengetahuan mengenai metoda penelitian/kajian.;ACTV;2;467
468;LIB-MR-STD-02;Standardisasi;Standardization;Pengetahuan dan keterampilan teknis dalam bidang standardisasi ketenagalistrikan baik standar perusahaan (SPLN), standar nasional (SNI) maupun standar internasional.;ACTV;2;468
469;LIB-MR-TAS-03;Asesmen Teknologi;Technology Assessment;Pengetahuan dan keterampilan untuk mengkaji perkembangan dan trend teknologi baru di bidang ketenagalistrikan (pembangkitan, transmisi, distribusi dan teknologi penunjangnya) serta adopsi atau adaptasi teknologi tersebut yang memberikan manfaat bagi perusahaan secara teknologi dan bisnis ;ACTV;2;469
470;LIB-MR-RKL-04;Manajemen Pengetahuan Penelitan dan Perpustakaan;Research Knowledge Management And Library;Pengetahuan dan keterampilan teknis dalam hal penyebaran (sharing) informasi dan knowledge terkait bisnis, manajemen, dan teknik ketenagalistrikan serta pengetahuan dasar dan kemampuan teknis mengenai pengelolaan perpustakaan.;ACTV;2;470
471;LIB-MR-INM-05;Manajemen Inovasi;Inovation Management;Pengetahuan dan keterampilan serta keterampilan untuk melakukan pengelolaan PDCA (Plan, Do, Check, Action) secara terstruktur dan sistematis yang meliputi kegiatan-kegiatan sejak penumbuhan ide-ide baru, memperioritaskan ide-ide baru tersebut, melakukan evaluasi terhadap ide-ide baru tersebut dan melakukan validasi terhadap ide-ide baru tersebut serta menerapkan ide-ide baru tersebut ke dalam penerapan praktisnya dilapangan sehingga memberikan benefit terbaik dan terbesar bagi Perusahaan baik secara khusus di uni - unit Perusahaan maupun secara luas dalam skala Korporasi di Perusahaan. Kegiatan manajemen inovasi ini ditujukan agar Perusahaan mampu mendapatkan pasar-pasar baru, mampu menyempurnakan proses bisnis sehingga mampu mereduksi biaya, mampu membuat peralatan baru untuk menunjang proses bisnis Perusahaan sehingga mampu membuat proses bisnis Perusahaan yang unggul dan mampu mendevelop model bisnis baru sebagai sumber pendapatan baru Perusahaan. ;ACTV;2;471
472;LIB-MR-IPR-06;Pengelolaan Hak Atas Kekayaan Intelektual;Intellectual Property Rights Management;Pengetahuan dan keterampilan mengenai pengelolaan Hak Atas Kekayaan Intelektual (HAKI) dari hasil penelitian dan pengembangan serta dari hasil seleksi inovasi internal perusahaan yang dilakukan oleh sumber daya manusia di perusahaan dan yang memiliki nilai / valuasi komersial atau perbaikan teknis/proses bisnis pengelolaan perusahaan secara keseluruhan yang merupakan  suatu kegiatan terstruktur dan sistematis (termasuk penguasaan prosedur, administrasi, dan pembuatan dokumen aplikasi, dst sampai terbitnya sertifikat paten) dengan tujuan agar kekayaan intelektual perusahaan dapat terlindungi sesuai dengan peraturan yang berlaku serta memberikan peningkatan nilai intangible Perusahaan.;ACTV;2;472
473;LIB-MR-TDA-07;Administrasi Teknik Penelitian dan Pengembangan;Technical and Development Administration;Pengetahuan dan keterampilan untuk menyelesaikan administrasi teknik penelitian dan pengembangan, meliputi korespondensi, penerbitan dan penutupan dokumen penugasan, penelitian, inovasi, standardisasi, manajemen pengetahuan, monitoring pencapaian kinerja dan pengendalian dokumen sistem manajemen sesuai prosedur Sistem Manajemen Mutu. ;ACTV;2;473
474;LIB-MR-PSA-08;Analisis Sistem Tenaga (Litbang);Power System Analysis (Litbang);Pengetahuan dan keterampilan untuk melaksanakan analisis sistem tenaga yang mencakup pemodelan sistem (generator, trafo, jaringan dan beban), pemodelan gangguan, analisis gangguan, aliran daya, kontrol tegangan dan frekuensi serta pengaturan sistem tenaga listrik Termasuk menguasai penggunaan software simulasi sistem tenaga listrik.;ACTV;2;474
475;LIB-MR-SCP-09;Studi Kestabilan dan Kontrol Sistem Tenaga;Stability Studies and Control of Power Systems;Pengetahuan dan keterampilan terkait studi kestabilan sistem tenaga termasuk penggunaan alat kontrol atau kendali untuk mendukung kestabilan tersebut, misalkan penggunaan PSS, Free Governor dll.;ACTV;2;475
476;LIB-MR-RSA-10;Melakukan Kegiatan Penelitian;Research Activity;Pengetahuan dan keterampilan untuk melakukan kegiatan penelitian/kajian ilmiah meliputi: merumuskan problem statement, menyusun hipotesis, menyusun metodologi penelitian, mengumpulkan data, menganalisis data dan pengujian hipotesis, menarik kesimpulan, menyusun laporan penelitian/Kajian, serta kegiatan mendiseminasikan hasil penelitian/Kajian. ;ACTV;2;476
477;PBR-IN-INS-01;Keinstrukturan;Instructure;Pengetahuan dan keterampilan mentransformasikan pengetahuan, keterampilan dan sikap dengan mengintegrasikan proses belajar mengajar atau pengajaran untuk pemenuhan kebutuhan kompetensi peserta pembelajaran sesuai kebutuhan kompetensi perusahaan.;ACTV;2;477
478;PBR-LD-LNA-01;Analisis Kebutuhan Pembelajaran;Learning Need Analysis;Pengetahuan dan keterampilan menganalisis kebutuhan pembelajaran untuk memenuhi kebutuhan kompetensi perusahaan dalam rangka mengatasi isu bisnis dan meningkatkan kinerja perusahaan.;ACTV;2;478
479;PBR-LD-LCD-02;Pengembangan Kurikulum Pembelajaran;Learning Curriculum Development;Pengetahuan dan keterampilan mengembangkan kurikulum program pembelajaran berdasarkan analisis kebutuhan pembelajaran untuk memenuhi kebutuhan kompetensi perusahaan.;ACTV;2;479
480;PBR-LD-LMD-03;Pengembangan Materi Dan Metode Pembelajaran;Learning Material and Method Development;Pengetahuan dan keterampilan mengembangkan penyusunan materi dan metode pembelajaran sesuai dengan kurikulum dan silabus pembelajaran untuk memenuhi kebutuhan kompetensi perusahaan.;ACTV;2;480
481;PBR-LD-LEV-04;Evaluasi Pembelajaran;Learning Evaluation;Pengetahuan dan keterampilan mengevaluasi pengelolaan evaluasi dan mutu pembelajaran untuk memenuhi tingkat mutu sesuai dengan kebutuhan pembelajaran perusahaan.;ACTV;2;481
482;PBR-LM-LMP-01;Perencanaan Manajemen Pembelajaran;Learning Management Planning;Pengetahuan dan keterampilan untuk perencanaan manajemen pembelajaran, yang meliputi perencanaan, pengorganisasian, pelaksanaan,  dan pengendalian pembelajaran sesuai dengan pedoman yang berlaku di perusahaan.;ACTV;2;482
483;PBR-LM-LMG-02;Manajemen Pembelajaran;Manajemen Pembelajaran;Pengetahuan dan keterampilan mengelola sumber daya pembelajaran yang meliputi kegiatan perencanaan, pengorganisasian, pelaksanaan dan pengendalian yang berkaitan dengan proses bisnis pembelajaran untuk efektifitas penyelenggaraan pembelajaran.;ACTV;2;483
484;PBR-LM-LAD-03;Administrasi Pembelajaran;Learning Administrastion;Pengetahuan dan keterampilan mengelola administrasi penyelenggaraan pembelajaran untuk mendukung pencapaian tujuan pembelajaran sesuai dengan kebutuhan perusahaan secara efektif dan efisien.;ACTV;2;484
485;PBR-LM-LEB-04;Laboratorium Pembelajaran;Learning Laboratory;Pengetahuan dan keterampilan mengelola laboratorium untuk menunjang penyelenggaraan pembelajaran guna mencapai tujuan pembelajaran sesuai dengan kebutuhan perusahaan secara efektif dan efisien.;ACTV;2;485
486;PBR-LM-KLM-05;Manajemen Pengetahuan;Knowledge Management;Pengetahuan dan keterampilan untuk mengelola aset pengetahuan melalui serangkaian langkah-langkah sistematik meliputi antara lain: mengidentifikasi, mengumpulkan, menyimpan, dan menggunakan/menyebarkan pengetahuan sesuai dengan kebutuhan di Perusahaan yang terintegrasi dalam suatu sistem Manajemen Pengetahuan untuk meningkatkan kinerja perusahaan secara berkelanjutan.;ACTV;2;486
487;PBR-SA-PBA-01;Asesmen Potensi dan Perilaku;Potential and Behavior Assessment;Pengetahuan dan keterampilan melakukan asesmen potensi dan perilaku meliputi perencanaan, persiapan dan pelaksanaan asesmen serta skoring, evaluasi dan pelaporan hasil asesmen untuk memetakan profil potensi dan perilaku asesi.;ACTV;2;487
488;PBR-SA-PAF-02;Pemberian Feedback assessment potensi dan perilaku;Potential and Behavior Assessment Feedback;Pengetahuan dan keterampilan melakukan pemberian feedback asesmen potensi dan perilaku meliputi persiapan, pendahuluan, latar belakang, feedback hasil asesmen,  serta saran pengembangan individu berdasarkan hasil asesmen potensi dan  perilaku.;ACTV;2;488
489;PBR-AS-PBS-01;Pelayanan Asesmen Potensi dan Perilaku;Potential and Behavior Assessment Services;Pengetahuan dan keterampilan melaksanakan proses perencanaan (IKA/Identifikasi Kebutuhan Asesmen), pelaksanaan (penyusunan jadwal asesmen), monitoring (Memonitor pelaksanaan asesmen) dan evaluasi hasil dari pelayanan jasa asesmen potensi dan perilaku dengan tujuan penigkatan kepuasan pelayanan pelanggan sesuai dengan standar yang ditetapkan.;ACTV;2;489
490;PBR-AS-PBD-02;Pengembangan Materi Asesmen Potensi dan Perilaku;Potential and Behavior Assessment Tools Development;Pengetahuan dan keterampilan dalam pengembangan metode dan materi asesmen potensi dan perilaku meliputi antara lain identifikasi tujuan dan kebutuhan asesmen, pemilihan metode asesmen, modifikasi, pengembangan serta penetapan materi asesmen sesuai dengan standar asesmen potensi dan perilaku, untuk mendapatkan hasil asesmen potensi dan perilaku yang valid dan sesuai standar.;ACTV;2;490
491;PBR-AS-PBM-03;Manajemen Asesmen Potensi dan Perilaku;Assessment Potential and Behavior Management;Pengetahuan dan keterampilan yang dibutuhkan untuk pengelolaan asesmen potensi dan perilaku meliputi kegiatan perencanaan, pengorganisasian, pelaksanaan, pengembangan dan pengendalian yang berkaitan dengan proses bisnis Unit yang mengelola asesmen potensi dan perilaku.;ACTV;2;491
492;PBR-SC-MSC-01;Konsultasi Sistem Manajemen;Management System Consultation;Pengetahuan dan keterampilan memberikan bimbingan dan jasa konsultasi kepada perusahaan/  organisasi dalam membangun maupun mengembangkan sistem manajemen serta mempersiapkan perusahaan/organisasi agar berhasil dalam mengimplementasikan dan memasuki proses sertifikasi sistem manajemen.;ACTV;2;492
493;PBR-SC-MSM-02;Pengelolaan Konsultasi sistem Manajemen;Management System Management Consultancy;Pengetahuan dan keterampilan yang dibutuhkan untuk pengelolaan konsultasi sistem manajemen meliputi kegiatan perencanaan, pengorganisasian, pelaksanaan, pengembangan dan pengendalian yang berkaitan dengan proses bisnis konsultasi sistem manajemen.;ACTV;2;493
494;PBR-MG-MMG-01;Manajemen Museum;Museum Management;Pengetahuan dan keterampilan yang dibutuhkan untuk pengelolaan museum melalui kelembagaan museum, pengelolaan sumber daya, pengelolaan koleksi, pengembangan dan pemanfaatan museum serta pengelolaan pendanaannya sesuai peraturan pemerintah dengan tujuan tugas museum untuk pengkajiaan, pendidikan, dan kesenangan.;ACTV;2;494
495;PBR-MG-GDM-02;Pemanduan Museum;Guiding of Museum;Pengetahuan dan keterampilan yang dibutuhkan sebagai orang terdepan dalam memberikan bimbingan, penerangan dan petunjuk mengenai museum dengan cara pengimplementasian dasar-dasar kepemanduan museum, pengembangan pengetahuan dan penyajian informasi tentang koleksi dan tata pameran museum, melakukan kegiatan interpretatif, serta memandu rombongan pengunjung dengan tujuan untuk merefleksikan keberadaan museum.;ACTV;2;495
496;PBR-MG-PEM-03;Pengembangan Program Publik Edukasi Museum;Public Educationof Museum Development Program;Pengetahuan dan keterampilan yang dibutuhkan untuk merancang dan mengimplementasikan belajar aktif yang dapat melibatkan seluruh indera dan pengalaman pengunjung melalui perpaduan strategi edukasi didalam dan diluar museum dengan tujuan untuk menyampaikan misi edukasi kepada pengunjung secara rekreatif.;ACTV;2;496
497;PBR-CA-ASS-01;Keasesoran;Assessor;Pengetahuan dan keterampilan melakukan asesmen/pengujian kompetensi meliputi merencanakan aktifitas dan proses asesmen, melaksanakan asesmen, dan memberikan kontribusi dalam validasi asesmen sesuai dengan ruang lingkup asesmennya untuk memenuhi kebutuhan sertifikasi kompetensi jabatan di unit perusahaan.;ACTV;2;497
498;PBR-TC-PCT-01;Pengembangan Perangkat dan Asesmen Sertifikasi Personel;Personnel Certification Tools Development And Assessment;Pengetahuan dan keterampilan mengembangkan perangkat asesmen mulai dari perencanaan (menentukan metode asesmen) sampai dengan pengorganisasian (pengelolaan perangkat asesmen berupa form-form asesmen) serta pelaksanaan penyusunan dan validasi perangkat asesmen sertifikasi personel sesuai dengan standar kompetensi yang ditetapkan untuk mendapatkan hasil asesmen yang memenuhi prinsip valid, asli, terkini dan memadai.;ACTV;2;498
499;PBR-TC-PCA-02;Administrasi Sertifikasi Personel;Personel Certification Administration;Pengetahuan dan keterampilan dalam melaksanakan pekerjaan administrasi sertifikasi personel, meliputi aktivitas perencanaan (identifikasi kebutuhan sertifikasi, evaluasi persyaratan peserta, penyusunan jadwal, penentuan asesor dan administrator sertifikasi), pelaksanaan, monitoring dan evaluasi pelaksanaan sertifikasi personel dengan tujuan peningkatan kepuasan pelayanan pelanggan sesuai dengan standar yang ditetapkan.;ACTV;2;499
500;PBR-TC-CSD-03;Pengembangan Standar Kompetensi dan Skema Sertifikasi Personel;Competency Standart Development and Personnel Certification;Pengetahuan dan keterampilan dalam mengembangkan standar kompetensi (unit kompetensi, deskripsi kompetensi, elemen kompetensi, kriteria unjuk kerja, batasan variable dan aspek kritis) dan skema sertifikasi personel (persyaratan sertifikasi dan pengelompokan unit kompetensi) sesuai peraturan yang berlaku dengan tujuan mendapatkan legalitas dari lembaga akreditasi dan kementerian tenaga kerja sebagai sektor pembina teknis bidang ketenagakerjaan.;ACTV;2;500
501;PBR-TC-PCM-04;Manajemen Sertifikasi Personnel;Personnel Certification Management;Pengetahuan dan keterampilan mengelola sumber daya sertifikasi personel, yang meliputi kegiatan perencanaan, pengorganisasian, pelaksanaan dan pengendalian yang berkaitan dengan proses bisnis sertifikasi kompetensi.;ACTV;2;501
502;PBR-TC-PCQ-05;Mutu dan Evaluasi Sertifikasi Personel;Personnel Certification Quality and Evaluation;Pengetahuan dan keterampilan memastikan mutu dan mengevaluasi pengelolaan sertifikasi personel sesuai dengan standar mutu yang ditetapkan, yang meliputi kegiatan perencanaan, pengorganisasian, pelaksanaan dan pengendalian mutu yang berkaitan dengan proses bisnis sertifikasi personel.;ACTV;2;502
503;SER-SC-INP-01;Perencanaan Inspeksi;Inspection Planning;"Pengetahuan dan keterampilan untuk melakukan perencanaan inspeksi instalasi; menyiapkan Instruksi kerja, menyiapkan Gambar Teknik, menyiapkan Blangko Inspeksi, menyiapkan standar dan peraturan terkait, mempelajari lingkup instalasi, melakukan koordinasi inspeksi sesuai prosedur yang berlaku.";ACTV;2;503
504;SER-SC-PPE-02;Inspeksi Elektrikal Pembangkit;Power Plant Electrical Inspection;"Pengetahuan dan keterampilan untuk melakukan inspeksi peralatan elektrikal Pembangkit; membuat laporan hasil Pemeriksaan dan pengujian Elektrikal pembangkit sesuai Instruksi kerja dan prosedur yang berlaku.";ACTV;2;504
