ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
830;Manager Operasional Sistem dan Teknologi Informasi Banten;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
831;Manager Operasional Sistem dan Teknologi Informasi Jawa Barat;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
832;Manager Operasional Sistem dan Teknologi Informasi Jawa Tengah dan D.I. Yogyakarta;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
833;Manager Operasional Sistem dan Teknologi Informasi Jawa Timur;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
834;Manager Operasional Sistem dan Teknologi Informasi Bali dan Nusa Tenggara;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
835;Vice President Operasional Sistem dan Teknologi Informasi Sulawesi, Maluku, Papua;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
836;Manager Operasional Sistem dan Teknologi Informasi Sulawesi Selatan, Sulawesi Tenggara dan Sulawesi Barat;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
837;Manager Operasional Sistem dan Teknologi Informasi Sulawesi Utara, Sulawesi Tengah dan Gorontalo;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
838;Manager Operasional Sistem dan Teknologi Informasi Maluku dan Maluku Utara;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
839;Manager Operasional Sistem dan Teknologi Informasi Papua dan Papua Barat;67;Kantor Pusat - Divisi Sistem dan Teknologi Informasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
840;Executive Vice President Pusat Kebijakan;61;Kantor Pusat - Divisi Pusat Kebijakan;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;61;Hukum;ACTV;2
841;Vice President Harmonisasi dan Monitoring Kebijakan;61;Kantor Pusat - Divisi Pusat Kebijakan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;61;Hukum;ACTV;2
842;Vice President Manajemen Sistem Terintegrasi;61;Kantor Pusat - Divisi Pusat Kebijakan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
843;Senior Executive Vice President Manajemen Aset;84;Kantor Pusat - Sub Direktorat Manajemen Aset;2;Manajemen Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
844;Executive Vice President Legal, Pengamanan dan Pemeliharaan Aset Properti;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;2;Manajemen Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
845;Vice President Pengamanan dan Pemeliharaan Aset Properti Regional …;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
846;Manager Pengamanan dan Pemeliharaan Aset Properti Regional…;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
847;Vice President Pengamanan dan Pemeliharaan Aset Properti Regional Jawa, Madura dan Bali;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
848;Manager Pengamanan dan Pemeliharaan Aset Properti Jawa, Madura dan Bali;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
849;Vice President Pengamanan dan Pemeliharaan Aset Properti Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
850;Manager Pengamanan dan Pemeliharaan Aset Properti Sulawesi, Maluku, Papua dan Nusa Tenggara;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
851;Vice President Komersialisasi Aset Properti;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
852;Manager Perencanaan Komersialisasi Aset Properti;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
853;Manager Komersialisasi Aset Properti;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
854;Vice President Legal Aset Properti Regional...;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
855;Manager Legal Aset Properti Regional…;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
856;Vice President Legal Aset Properti Kalimantan, Sulawesi, Maluku, Papua, dan Nusa Tenggara;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
857;Manager Legal Aset Properti Kalimantan, Sulawesi, Maluku, Papua, dan Nusa Tenggara;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
858;Executive Vice President Manajemen Nilai Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;2;Manajemen Atas;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
859;Vice President Asuransi Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;72;Pajak dan Asuransi;ACTV;2
860;Manager Pengelolaan Klaim Asuransi;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;72;Pajak dan Asuransi;ACTV;2
861;Manager Pelaporan Penutupan dan Risiko Asuransi;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;72;Pajak dan Asuransi;ACTV;2
862;Vice President Pengembangan Sistem Manajemen Keuangan Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
863;Manager Pengembangan Sistem Manajemen Keuangan Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
864;Vice President Valuasi Investasi, Transfer dan Divestasi Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
865;Manager Valuasi Akuisisi dan Investasi Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
866;Manager Valuasi Transfer dan Divestasi Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
867;Vice President Valuasi Produktivitas Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
868;Manager Valuasi Produktivitas Aset;31;Kantor Pusat - Divisi Manajemen Nilai Aset;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
869;Senior Executive Vice President Manajemen Risiko;85;Kantor Pusat - Sub Direktorat Manajemen Risiko;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
870;Executive Vice President Infrastruktur Manajemen Risiko ;23;Kantor Pusat - Divisi Infrastruktur Manajemen Risiko;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
871;Vice President Kebijakan Risiko;23;Kantor Pusat - Divisi Infrastruktur Manajemen Risiko;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
872;Vice President Pengembangan dan Pelaporan Konsolidasi Risiko;23;Kantor Pusat - Divisi Infrastruktur Manajemen Risiko;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
873;Executive Vice President Manajemen Risiko Strategis dan Keuangan;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
874;Vice President Risiko Strategis dan Keuangan;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
875;Manager Pengelolaan Risiko Keuangan;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
876;Manager Pengelolaan Risiko Strategis;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
877;Vice President Risiko Komersial;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
878;Manager Pengelolaan Risiko Komersial;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
879;Executive Vice President Manajemen Risiko Operasi dan Proyek;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
880;Vice President Risiko Energi Primer;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
881;Manager Pengelolaan Risiko Energi Primer;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
882;Manager Pengelolaan Risiko IPP;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
883;Vice President Risiko Mega Proyek;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
884;Manager Pengelolaan Risiko Proyek Regional Sumatera, Kalimantan, dan Sulawesi;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
885;Manager Pengelolaan Risiko Proyek Regional Jawa, Madura, Bali, Maluku, Papua dan Nusa Tenggara;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
886;Executive Vice President Manajemen Risiko Regional;37;Kantor Pusat - Divisi Manajemen Risiko Regional;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
887;Vice President Risiko Regional Sumatera Kalimantan;37;Kantor Pusat - Divisi Manajemen Risiko Regional;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
888;Manager Risiko Wilayah Aceh;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
889;Manager Risiko Proyek Sumatera Bagian Utara dan Wilayah Sumatera Utara;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
890;Manager Risiko Pembangkit Sumatera Bagian Utara;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
891;Manager Risiko Wilayah Riau dan Kepulauan Riau;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
892;Manager Risiko Proyek Sumatera Bagian Tengah dan Transmisi Sumatera;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
893;Manager Risiko Wilayah Sumatera Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
894;Manager Risiko Wilayah Sumatera Selatan, Jambi dan Bengkulu, dan Wilayah Bangka Belitung;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
895;Manager Risiko Proyek dan Pembangkit Sumatera Bagian Selatan;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
896;Manager Risiko Distribusi Lampung;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
897;Manager Risiko Pembangkit, Transmisi Kalimantan, Wilayah Kalimantan Selatan dan Kalimantan Tengah;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
898;Manager Risiko Proyek Kalimantan Bagian Barat dan Wilayah Kalimantan Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
899;Manager Risiko Proyek Kalimantan Bagian Timur, Wilayah Kalimantan Timur dan Kalimantan Utara;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
900;Vice President Risiko Regional Jawa, Madura dan Bali;37;Kantor Pusat - Divisi Manajemen Risiko Regional;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
901;Manager Risiko Distribusi Jakarta Raya dan Pusat-Pusat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
902;Manager Risiko Proyek dan Transmisi Jawa Bagian Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
903;Manager Risiko Distribusi Banten;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
904;Manager Risiko Distribusi Jawa Barat dan Pusat-Pusat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
905;Manager Risiko Proyek dan Transmisi Jawa Bagian Tengah;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
906;Manager Risiko Distribusi Jawa Tengah dan Pusat-Pusat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
907;Manager Risiko Pembangkit Jawa Bagian Tengah;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
908;Manager Risiko Transmisi Jawa Bagian Timur dan Bali, Distribusi Jawa Timur;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
909;Manager Risiko Proyek Jawa Bagian Timur;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
910;Manager Risiko Distribusi Bali;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
911;Vice President Risiko Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;37;Kantor Pusat - Divisi Manajemen Risiko Regional;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
912;Manager Risiko Proyek, Pembangkit, dan Transmisi Sulawesi;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
913;Manager Risiko Wilayah Sulawesi Selatan, Sulawesi Tenggara dan Sulawesi Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
914;Manager Risiko Wilayah Sulawesi Utara, Sulawesi Tengah, dan Gorontalo;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
915;Manager Risiko Wilayah Maluku dan Maluku Utara;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
916;Manager Risiko Proyek Maluku Papua, Wilayah Papua dan Papua Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
917;Manager Risiko Proyek Nusa Tenggara dan Wilayah Nusa Tenggara Barat;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
918;Manager Risiko Wilayah Nusa Tenggara Timur;37;Kantor Pusat - Divisi Manajemen Risiko Regional;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
919;General Manager UID;98;Unit Induk Distribusi;2;Manajemen Atas;;;Pemimpin Unit;5;Distribution and Commercial;19;Manajemen Distribusi;ACTV;2
920;Senior Manager Perencanaan;98;Unit Induk Distribusi;3;Manajemen Menengah;;;Non Pemimpin Unit;8;Strategic Electricity Planning;15;Perencanaan Distribusi;ACTV;2
