ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;PERILAKU;CONTOH;STATUS;DIRKOM_ID
1947;LIB-PR-NEE-05;446;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait Energi baru meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran Energi baru antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait energi primer kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan energi baru";ACTV;2
1948;LIB-PR-REE-06;447;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait Energi terbarukan meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran Energi terbarukan antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait energi primer kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan energi terbarukan";ACTV;2
1949;LIB-PR-ESE-07;448;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait penyimpanan energi meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran penyimpanan energi antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait energi primer kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan penyimpanan energi";ACTV;2
1950;LIB-PR-WCE-08;449;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait kimia air meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran kimia air antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait energi primer kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan kimia air";ACTV;2
1951;LIB-PR-CCE-09;450;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait konstruksi sipil meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran konstruksi sipil antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait konstruksi sipil kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan konstruksi sipil";ACTV;2
1952;LIB-PR-EEP-10;451;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait lingkungan meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran lingkungan antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait lingkungan kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan lingkungan";ACTV;2
1953;LIB-PR-TPE-11;452;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait pembangkit dan simulasi thermal meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran pembangkit dan simulasi thermal antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait lingkungan kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan pembangkit dan simulasi thermal";ACTV;2
1954;LIB-PR-NTE-12;453;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait pembangkit dan simulasi non thermal meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran pembangkit dan simulasi non thermal antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait lingkungan kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan pembangkit dan simulasi non  thermal";ACTV;2
1955;LIB-PR-PME-13;454;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait material meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran material antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait material kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan material";ACTV;2
1956;LIB-PR-PGE-14;455;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait pemeliharaan pembangkit meliputi pembuatan laporan penelitian dan memberikan konsultasi pada yang membutuhkan
Mampu mengevaluasi kegiatan kepakaran pemeliharaan pembangkit antara lain meliputi laporan penelitian dan memberikan rekomendasi terkait lingkungan kepada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain
Memberikan rekomendasi teknis terkait pemanfaatan pemeliharaan pembangkit";ACTV;2
1957;LIB-TR-MHV-01;456;3;"Mampu menganalisis dan mengevaluasi kegiatan yang berhubungan dengan kepakaran Teknologi Tegangan Menengah-Tinggi dan Manajemen Aset dan memberikan konsultasi pada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis hasil pengukuran pembumian, hasil perhitungan koordinasi insulasi saluran transmisi dan gardu induk Tegangan menengah-Tinggi.
Memberikan rekomendasi teknis terkait pemanfaatan Teknologi Tegangan Menengah -Tinggi dan Manajemen Aset";ACTV;2
1958;LIB-TR-PCE-02;457;3;"Mampu menganalisis dan mengevaluasi kegiatan yang berhubungan dengan kepakaran power sistem dan kontrol dan memberikan konsultasi pada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll";"Contoh : Menganalisis pemodelan sistem tenaga listrik
Memberikan rekomendasi teknis terkait pemanfaatan power sistem dan kontrol";ACTV;2
1959;LIB-TR-IME-03;458;3;"Mampu menganalisis dan mengevaluasi kegiatan yang berhubungan dengan kepakaran Instrumentasi Dan Pengukuran dan memberikan konsultasi pada yang membutuhkan
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh: Menganalisis hasil pengukuran kualitas daya sesuai dengan prosedur / standard
Memberikan rekomendasi terkait perbaikan kualitas daya";ACTV;2
1960;LIB-TR-SGE-04;459;3;"Mampu menganalisis dan mengevaluasi kegiatan kajian di bidang kepakaran Smartgrid yang bertujuan untuk mewujudkan jaringan listrik cerdas yang dapat mengintegrasikan tindakan semua pengguna yang terhubung dalam rangka memberikan pasokan listrik secara efisien, handal, berkelanjutan, ekonomis dan aman serta memberikan konsultasi pada yang membutuhkan. 
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh: Menganalisis parameter dalam membuat desain jaringan tenaga listrik yang cerdas
Merekomendasikan desain jaringan listrik cerdas yang dapat mengintegrasikan tindakan semua pengguna yang terhubung dalam rangka memberikan pasokan listrik secara efisien, handal, berkelanjutan, ekonomis dan aman";ACTV;2
1961;LIB-TR-SLE-05;460;3;"Mampu menganalisis dan mengevaluasi kegiatan yang berhubungan dengan kepakaran Smartliving untuk meningkatkan kualitas hidup  dalam hal keamanan, keselamatan, kemudahan dan kenyamanan dan memberikan konsultasi pada yang membutuhkan.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh: Menganalisis pengaruh masing-masing parameter dalam membuat desain rumah cerdas. 
Memberikan rekomendasi terkait pembuatan desain rumah cerdas.";ACTV;2
1962;LIB-TR-EVS-06;461;3;"Mampu menganalisis dan mengevaluasi pelaksanaan kajian di bidang kepakaran pendukung kendaraan listrik meliputi infrastruktur (antara lain teknologi EV dan charging-nya) dan kebijakan yang terkait dengan EV tersebut (antara lain penentuan tarif berbasis waktu charging) dengan mempertimbangkan road map perusahaan.
Mampu mengevaluasi dan memberikan rekomendasi berdasarkan hasil kajian di bidang kepakaran pendukung kendaraan listrik sesuai kebutuhan perusahaan dengan mempertimbangkan best practice utilitas lain untuk meningkatkan nilai tambah bisnis ketenagalistrikan serta keandalan penyaluran tenaga listrik kepada pelanggan.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh:Menganalisis hasil kajian pemetaan infrastruktur EV yang tersedia di market dan utilitas lain.
Menganalisis hasil kajian pemetaan penentuan tarif berbasis waktu charging di market dan utilitas lain.
Mengevaluasi dan memberikan rekomendasi hasil kajian pemetaan infrastruktur EV yang tersedia di market dan best practice utilitas lain.
Mengevaluasi dan memberikan rekomendasi hasil kajian pemetaan penentuan tarif berbasis waktu charging di market dan best practice utilitas lain.";ACTV;2
1963;LIB-SR-ASE-01;462;3;"Mampu menganalisis dan mengevaluasi program rencana kegiatan kepakaran terkait antropologi dan sosial meliputi memberikan konsultansi pada yang membutuhkan.
Mampu mengevaluasi kegiatan kepakaran antropologi dan sosial antara lain meliputi kajian/penelitian dan memberikan rekomendasi  terkait kegiatan kepakaran bidang antropologi dan sosial kepada yang membutuhkan sesuai dengan perkembangan ilmu dan teknologi
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain terkait antropologi dan social
Memberikan rekomendasi teknis terkait kegiatan kepakaran bidang antropologi dan sosial sesuai dengan perkembangan ilmu dan teknologi";ACTV;2
1964;LIB-SR-EEP-02;463;3;"Mampu menganalisis dan mengevaluasi hasil kajian  di bidang kepakaran ekonomi energi dan kebijakan energy dengan prinsip berkeadilan, berkelanjutan secara finansial dan lingkungan yang berkaitan dengan bisnis ketenagalistrikan.
Mampu memberikan rekomendasi  terkait kegiatan kepakaran bidang ekonomi energi dan kebijakan energi  guna menciptakan, ketahanan energi yang berkelanjutan disertai ketahanan ekonomi dan finansial dari sisi korporat.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain terkait ekonomi energi dan kebijakan energi. serta memberikan konsultansi pada yang membutuhkan
Memberikan rekomendasi teknis terkait kegiatan kepakaran bidang ekonomi energi dan kebijakan energisesuai dengan perkembangan ilmu dan teknologi
Mengevaluasi kegiatan pemodelan dan perencanaan jangka panjang yang akurat Dan dapat mengevaluasi industry outlook dari sisi teknis dan ekonomi yang dapat dijadikan pertimbangan strategis.";ACTV;2
1965;LIB-SR-BRF-03;464;3;"Mampu menganalsis dan mengevaluasi hasil kajian  di bidang kepakaran Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan  dengan prinsip berkeadilan, berkelanjutan secara finansial dan lingkungan yang berkaitan dengan bisnis ketenagalistrikan
Memberikan rekomendasi  terkait kegiatan kepakaran bidang Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan guna menciptakan manfaat ekonomi yang berkelanjutan.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll";"Contoh : Menganalisis penelitian dan peninjauan ulang hasil kerja pihak lain terkait Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan. serta memberikan konsultansi pada yang membutuhkan.
Memberikan rekomendasi teknis terkait kegiatan kepakaran bidang Bisnis, Risiko dan Keuangan Sektor Ketenagalistrikan sesuai dengan perkembangan ilmu dan teknologi.";ACTV;2
1966;LIB-SR-AID-04;465;3;"Mampu menganalisis dan mengevaluasi pelaksanaan tiga teknik bahasa pemrograman, pengoperasian komputer dan jaringannya, algoritma dasar, membaca flow-chart, coding. 
Mampu menganalisis dan mengevaluasi pelaksanaan android/iOs (mobile) dan web programming. 
Mampu menganalisis dan mengevaluasi pengelolaan arsitektur komputasi, coding secara efisien, perluasan akses dan networking ke komunitas IT nasional.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis dan mengevaluasi pembuatan aplikasi/perangkat lunak dengan kontrol arduino dan bahasa pemograman C
Membuat rekomendasi terkait pemngembangan lebih lanjut dari sebuah aplikasi/perangkat lunak yang telah dibuat sesuai dengan standard dan prosedur yang berlaku";ACTV;2
1967;LIB-PR-PID-05;466;3;"Mampu menganalisis dan mengevaluasi pengembangan sebuah produk (termasuk didalamnya material, mekanikal, elektrikal, instrumen dan kontrol serta aplikasi perangkat lunak) sesuai standard dan prosedur yang berlaku.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh:Menganalisis dan mengevaluasi pembuatan prototipe produk ketika diaplikasikan pada mesin CAD-CAM / CNC
Menganalisis da mengevaluasi pembuatan PCB komponen untuk sebuah produk
Memberikan rekomendasi terkait pengembangan lebih lanjut dari sebuah prototype produk (rekomendasi perbaikan material, elektrikal, instrumen dan kontrol serta aplikasi perangkat lunak) sesuai standard dan prosedur yang berlaku";ACTV;2
1968;LIB-MR-REP-01;467;3;"Mampu menganalisis dan mengevaluasi perencanaan penelitian/kajian di bidang ketenagalistrikan.
Mampu berperan sebagai problem solver terhadap permasalahan yang bersifat komplek dan/atau memberikan rekomendasi (perbaikan atau pengembangan) sistem, metode, proses, dll.";"Contoh : Menganalisis keselarasan topik penelitian/kajian antar peneliti dalam satu cluster, keselarasan RAB seluruh peneliti sesuai anggaran dalam RKAP dan menggunakan metode yang terkini.  
Menganalisis Term of References (TOR) yang terdiri dari latar belakang, tujuan, research gap dan metodologi yang digunakan
Menganalisis RAB dan Kurva S monitoring pelaksanaan penelitian/kajian.
Mengevaluasi perencanaan penelitian/kajian yang dapat memberi value creation lebih besar kepada korporat dibandingkan dengan RAB yang dibutuhkan sesuai dengan metode yang terkini.";ACTV;2
